College ID,College Name,Campus ID,Campus,City/Town,Postal Code,Program Name,Program Type,Program Category,Audit,"GRADUATION RATE
(%)","GRADUATE EMPLOYMENT RATE
(%)","GRADUATE EMPLOYMENT RATE IN THE FIELD OF STUDY
(%)","GRADUATE SATISFACTION RATE
(%)
","EMPLOYER SATISFACTION RATE
(%)
","OSAP DEFAULT RATE
(%)"
200216,TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE INC.,102148,"TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE, LONDON",LONDON,N5V3C6,INFORMATION TECHNOLOGY ADMINISTRATOR (DATABASE & WINDOWS SERVER SPECIALIST),Computer and Information Technology,Information Technology,Y,SS,ND,ND,ND,ND,ND
200216,TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE INC.,102148,"TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE, LONDON",LONDON,N5V3C6,"INFORMATION TECHNOLOGY ADMINISTRATOR (MESSAGING, MOBILE, LINUX & SECURITY SPECIALIST) + INTERNSHIP",Computer and Information Technology,Information Technology,Y,SS,ND,ND,ND,ND,ND
200216,TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE INC.,102148,"TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE, LONDON",LONDON,N5V3C6,"INFORMATION TECHNOLOGY ADMINISTRATOR (WINDOWS SERVER, MESSAGING & MOBILE SPECIALIST)",Computer and Information Technology,Other - Information Technology,Y,SS,ND,ND,ND,ND,ND
200216,TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE INC.,102148,"TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE, LONDON",LONDON,N5V3C6,INFORMATION TECHNOLOGY PROFESSIONAL + INTERNSHIP,Computer and Information Technology,Other - Information Technology,Y,0.43,SS,SS,SS,ND,ND
200216,TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE INC.,102148,"TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE, LONDON",LONDON,N5V3C6,LAW CLERK SPECIALIST,Law and Public Safety,Legal Office Administration,Y,0.59,1.00,0.00,0.00,ND,ND
200216,TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE INC.,102148,"TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE, LONDON",LONDON,N5V3C6,MASSAGE THERAPY,Health Services,Massage Therapist,Y,0.62,0.86,0.86,0.56,ND,ND
200216,TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE INC.,102148,"TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE, LONDON",LONDON,N5V3C6,MEDICAL OFFICE ASSISTANT (+INTERNSHIP),Health Services,Medical Office Administration/Management,Y,0.78,0.63,0.38,0.67,ND,ND
200216,TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE INC.,102148,"TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE, LONDON",LONDON,N5V3C6,MEDICAL TRANSCRIPTIONIST,Health Services,Medical Office Administration/Management,Y,0.82,ND,ND,ND,ND,ND
200216,TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE INC.,102148,"TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE, LONDON",LONDON,N5V3C6,NETWORK ADMINISTRATOR,Computer and Information Technology,Information Technology,Y,1.00,0.67,0.33,0.67,ND,ND
200216,TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE INC.,102148,"TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE, LONDON",LONDON,N5V3C6,OCCUPATIONAL THERAPY ASSISTANT,Health Services,Physiotherapy/Occupational Therapy,Y,SS,ND,ND,ND,ND,ND
200216,TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE INC.,102148,"TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE, LONDON",LONDON,N5V3C6,OFFICE ADMINISTRATOR (ACCOUNTING SPECIALIST),Business,Office Administration,Y,SS,SS,SS,SS,ND,ND
200216,TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE INC.,102148,"TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE, LONDON",LONDON,N5V3C6,PARALEGAL,Law and Public Safety,Paralegal,Y,0.91,0.60,0.40,0.61,ND,ND
200216,TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE INC.,102148,"TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE, LONDON",LONDON,N5V3C6,PERSONAL SUPPORT WORKER,Health Services,Personal Support Worker/Personal Attendant,Y,0.72,0.91,0.84,0.88,1.00,ND
200216,TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE INC.,102148,"TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE, LONDON",LONDON,N5V3C6,PHARMACY ASSISTANT,Health Services,Pharmaceutical Technology,Y,0.60,SS,SS,SS,ND,ND
200216,TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE INC.,102148,"TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE, LONDON",LONDON,N5V3C6,PHYSIOTHERAPY ASSISTANT,Health Services,Physiotherapy/Occupational Therapy,Y,SS,ND,ND,ND,ND,ND
200216,TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE INC.,102148,"TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE, LONDON",LONDON,N5V3C6,PHYSIOTHERAPY ASSISTANT/OCCUPATIONAL THERAPY ASSISTANT,Health Services,Physiotherapy/Occupational Therapy,Y,0.70,1.00,0.75,0.50,ND,ND
200216,TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE INC.,102148,"TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE, LONDON",LONDON,N5V3C6,POLICE FOUNDATIONS & SECURITY,Law and Public Safety,Law Enforcement/Police Foundations,Y,0.56,ND,ND,ND,ND,ND
200216,TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE INC.,102148,"TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE, LONDON",LONDON,N5V3C6,SUPPLY CHAIN & LOGISTICS (+INTERNSHIP),Business,Office Administration,Y,0.87,0.83,0.50,0.67,ND,ND
200216,TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE INC.,102148,"TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE, LONDON",LONDON,N5V3C6,SUPPLY CHAIN & LOGISTICS,Business,Office Administration,Y,SS,ND,ND,ND,ND,ND
200216,TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE INC.,102148,"TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE, LONDON",LONDON,N5V3C6,VIDEO GAME ART (+ INTERNSHIP),Applied Arts and Science,Animations,Y,0.80,ND,ND,ND,ND,ND
200216,TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE INC.,102148,"TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE, LONDON",LONDON,N5V3C6,WEB TECHNOLOGY SPECIALIST,Computer and Information Technology,Information Technology,Y,0.86,1.00,0.00,0.00,ND,ND
200216,TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE INC.,102149,"TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE, BRAMPTON",BRAMPTON,L6V1C1,+,,,Y,0.78,0.72,0.56,0.75,1.00,0.07
200216,TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE INC.,102149,"TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE, BRAMPTON",BRAMPTON,L6V1C1,ACCOUNTING & PAYROLL ADMINISTRATOR,Business,Accounting,Y,SS,SS,SS,SS,ND,ND
200216,TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE INC.,102149,"TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE, BRAMPTON",BRAMPTON,L6V1C1,ACCOUNTING & PAYROLL SPECIALIST,Business,Accounting,Y,0.83,0.83,0.67,0.54,1.00,ND
200216,TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE INC.,102149,"TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE, BRAMPTON",BRAMPTON,L6V1C1,ADMINISTRATIVE ASSISTANT,Business,Office Administration,Y,0.78,0.50,0.50,0.00,ND,ND
200216,TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE INC.,102149,"TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE, BRAMPTON",BRAMPTON,L6V1C1,BUSINESS ADMINISTRATION (APPLICATIONS & ACCOUNTING SPECIALIST),Business,Business Administration,Y,0.47,1.00,1.00,1.00,ND,ND
200216,TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE INC.,102149,"TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE, BRAMPTON",BRAMPTON,L6V1C1,BUSINESS AND DIGITAL MARKETING SPECIALIST,Business,Marketing/Advertising,Y,ND,SS,SS,SS,ND,ND
200216,TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE INC.,102149,"TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE, BRAMPTON",BRAMPTON,L6V1C1,COMMUNITY SERVICES WORKER (+INTERNSHIP),Community and Social Services,Community Services Worker,Y,0.87,0.33,0.33,0.56,ND,ND
200216,TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE INC.,102149,"TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE, BRAMPTON",BRAMPTON,L6V1C1,DIGITAL MARKETING SPECIALIST,Business,Marketing/Advertising,Y,1.00,0.00,0.00,1.00,ND,ND
200216,TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE INC.,102149,"TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE, BRAMPTON",BRAMPTON,L6V1C1,HONOURS BUSINESS ADMINISTRATION (+INTERNSHIP),Business,Business Administration,Y,ND,ND,ND,ND,ND,ND
200216,TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE INC.,102149,"TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE, BRAMPTON",BRAMPTON,L6V1C1,HONOURS BUSINESS ADMINISTRATION,Business,Business Administration,Y,SS,SS,SS,SS,ND,ND
200216,TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE INC.,102149,"TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE, BRAMPTON",BRAMPTON,L6V1C1,INFORMATION TECHNOLOGY ADMINISTRATOR (DATABASE AND WINDOWS SERVER SPECIALIST) + INTERNSHIP,Computer and Information Technology,Information Technology,Y,SS,ND,ND,ND,ND,ND
200216,TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE INC.,102149,"TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE, BRAMPTON",BRAMPTON,L6V1C1,"INFORMATION TECHNOLOGY ADMINISTRATOR (MESSAGING, MOBILE, LINUX & SECURITY SPECIALIST) + INTERNSHIP",Computer and Information Technology,Information Technology,Y,SS,ND,ND,ND,ND,ND
200216,TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE INC.,102149,"TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE, BRAMPTON",BRAMPTON,L6V1C1,"INFORMATION TECHNOLOGY ADMINISTRATOR (WINDOWS SERVER, MESSAGING & MOBILE SPECIALIST)",Computer and Information Technology,Other - Information Technology,Y,SS,ND,ND,ND,ND,ND
200216,TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE INC.,102149,"TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE, BRAMPTON",BRAMPTON,L6V1C1,INFORMATION TECHNOLOGY PROFESSIONAL + INTERNSHIP,Computer and Information Technology,Other - Information Technology,Y,0.70,ND,ND,ND,ND,ND
200216,TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE INC.,102149,"TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE, BRAMPTON",BRAMPTON,L6V1C1,INFORMATION TECHNOLOGY PROFESSIONAL,Computer and Information Technology,Other - Information Technology,Y,SS,ND,ND,ND,ND,ND
200216,TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE INC.,102149,"TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE, BRAMPTON",BRAMPTON,L6V1C1,LAW CLERK SPECIALIST,Law and Public Safety,Legal Office Administration,Y,SS,SS,SS,SS,ND,ND
200216,TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE INC.,102149,"TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE, BRAMPTON",BRAMPTON,L6V1C1,LEGAL ASSISTANT,Law and Public Safety,Legal Office Administration,Y,SS,ND,ND,ND,ND,ND
200216,TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE INC.,102149,"TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE, BRAMPTON",BRAMPTON,L6V1C1,MEDICAL OFFICE ASSISTANT (+INTERNSHIP),Health Services,Medical Office Administration/Management,Y,0.76,0.67,0.67,0.80,1.00,ND
200216,TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE INC.,102149,"TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE, BRAMPTON",BRAMPTON,L6V1C1,MEDICAL OFFICE ASSISTANT,Health Services,Medical Office Administration/Management,Y,SS,ND,ND,ND,ND,ND
200216,TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE INC.,102149,"TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE, BRAMPTON",BRAMPTON,L6V1C1,NETWORK ADMINISTRATOR,Computer and Information Technology,Information Technology,Y,0.80,SS,SS,SS,ND,ND
200216,TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE INC.,102149,"TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE, BRAMPTON",BRAMPTON,L6V1C1,OFFICE ADMINISTRATOR (APPLICATIONS SPECIALIST),Business,Office Administration,Y,SS,ND,ND,ND,ND,ND
200216,TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE INC.,102149,"TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE, BRAMPTON",BRAMPTON,L6V1C1,PARALEGAL,Law and Public Safety,Paralegal,Y,0.64,0.73,0.47,0.71,ND,ND
200216,TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE INC.,102149,"TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE, BRAMPTON",BRAMPTON,L6V1C1,PERSONAL SUPPORT WORKER,Health Services,Personal Support Worker/Personal Attendant,Y,0.83,0.76,0.61,0.83,1.00,ND
200216,TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE INC.,102149,"TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE, BRAMPTON",BRAMPTON,L6V1C1,PHARMACY ASSISTANT,Health Services,Pharmaceutical Technology,Y,0.69,ND,ND,ND,ND,ND
200216,TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE INC.,102149,"TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE, BRAMPTON",BRAMPTON,L6V1C1,PHYSIOTHERAPY ASSISTANT,Health Services,Physiotherapy/Occupational Therapy,Y,SS,SS,SS,SS,ND,ND
200216,TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE INC.,102149,"TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE, BRAMPTON",BRAMPTON,L6V1C1,PHYSIOTHERAPY ASSISTANT/OCCUPATIONAL THERAPY ASSISTANT,Health Services,Physiotherapy/Occupational Therapy,Y,0.73,0.75,0.50,0.75,ND,ND
200216,TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE INC.,102149,"TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE, BRAMPTON",BRAMPTON,L6V1C1,POLICE FOUNDATIONS & SECURITY,Law and Public Safety,Law Enforcement/Police Foundations,Y,0.56,ND,ND,ND,ND,ND
200216,TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE INC.,102149,"TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE, BRAMPTON",BRAMPTON,L6V1C1,SUPPLY CHAIN & LOGISTICS (+INTERNSHIP),Business,Office Administration,Y,0.88,1.00,0.50,0.50,ND,ND
200216,TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE INC.,102149,"TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE, BRAMPTON",BRAMPTON,L6V1C1,SUPPLY CHAIN & LOGISTICS,Business,Office Administration,Y,0.67,ND,ND,ND,ND,ND
200216,TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE INC.,102149,"TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE, BRAMPTON",BRAMPTON,L6V1C1,WEB TECHNOLOGY SPECIALIST,Computer and Information Technology,Information Technology,Y,SS,ND,ND,ND,ND,ND
200216,TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE INC.,115111,"TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE, SCARBOROUGH",SCARBOROUGH,M1P2L6,+,,,Y,0.68,0.80,0.72,0.76,1.00,0.09
200216,TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE INC.,115111,"TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE, SCARBOROUGH",SCARBOROUGH,M1P2L6,ACCOUNTING & PAYROLL ADMINISTRATOR,Business,Accounting,Y,SS,ND,ND,ND,ND,ND
200216,TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE INC.,115111,"TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE, SCARBOROUGH",SCARBOROUGH,M1P2L6,ACCOUNTING & PAYROLL SPECIALIST,Business,Accounting,Y,0.79,0.63,0.38,0.63,ND,ND
200216,TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE INC.,115111,"TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE, SCARBOROUGH",SCARBOROUGH,M1P2L6,ADMINISTRATIVE ASSISTANT,Business,Office Administration,Y,0.60,SS,SS,SS,ND,ND
200216,TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE INC.,115111,"TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE, SCARBOROUGH",SCARBOROUGH,M1P2L6,BUSINESS ADMINISTRATION (HUMAN RESOURCES & MARKETING SPECIALIST),Business,Business Administration,Y,SS,ND,ND,ND,ND,ND
200216,TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE INC.,115111,"TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE, SCARBOROUGH",SCARBOROUGH,M1P2L6,BUSINESS AND DIGITAL MARKETING SPECIALIST,Business,Marketing/Advertising,Y,0.29,SS,SS,SS,ND,ND
200216,TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE INC.,115111,"TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE, SCARBOROUGH",SCARBOROUGH,M1P2L6,COMMUNITY SERVICES WORKER (+INTERNSHIP),Community and Social Services,Community Services Worker,Y,0.74,0.50,0.50,0.50,ND,ND
200216,TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE INC.,115111,"TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE, SCARBOROUGH",SCARBOROUGH,M1P2L6,DIGITAL MARKETING SPECIALIST,Business,Marketing/Advertising,Y,SS,SS,SS,SS,ND,ND
200216,TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE INC.,115111,"TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE, SCARBOROUGH",SCARBOROUGH,M1P2L6,INFORMATION TECHNOLOGY ADMINISTRATOR (DATABASE AND WINDOWS SERVER SPECIALIST) + INTERNSHIP,Computer and Information Technology,Information Technology,Y,SS,ND,ND,ND,ND,ND
200216,TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE INC.,115111,"TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE, SCARBOROUGH",SCARBOROUGH,M1P2L6,"INFORMATION TECHNOLOGY ADMINISTRATOR (LINUX, SECURITY & DATABASE SPECIALIST) + INTERNSHIP",Computer and Information Technology,Information Technology,Y,SS,ND,ND,ND,ND,ND
200216,TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE INC.,115111,"TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE, SCARBOROUGH",SCARBOROUGH,M1P2L6,"INFORMATION TECHNOLOGY ADMINISTRATOR (MESSAGING, MOBILE, LINUX & SECURITY SPECIALIST) + INTERNSHIP",Computer and Information Technology,Information Technology,Y,SS,ND,ND,ND,ND,ND
200216,TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE INC.,115111,"TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE, SCARBOROUGH",SCARBOROUGH,M1P2L6,INFORMATION TECHNOLOGY PROFESSIONAL + INTERNSHIP,Computer and Information Technology,Other - Information Technology,Y,0.59,0.67,0.67,0.67,ND,ND
200216,TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE INC.,115111,"TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE, SCARBOROUGH",SCARBOROUGH,M1P2L6,INFORMATION TECHNOLOGY PROFESSIONAL,Computer and Information Technology,Other - Information Technology,Y,ND,ND,ND,ND,ND,ND
200216,TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE INC.,115111,"TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE, SCARBOROUGH",SCARBOROUGH,M1P2L6,LAW CLERK SPECIALIST,Law and Public Safety,Legal Office Administration,Y,ND,SS,SS,SS,ND,ND
200216,TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE INC.,115111,"TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE, SCARBOROUGH",SCARBOROUGH,M1P2L6,MEDICAL OFFICE ASSISTANT (+INTERNSHIP),Health Services,Medical Office Administration/Management,Y,0.71,0.86,0.86,0.86,ND,ND
200216,TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE INC.,115111,"TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE, SCARBOROUGH",SCARBOROUGH,M1P2L6,MEDICAL TRANSCRIPTIONIST,Health Services,Medical Office Administration/Management,Y,SS,ND,ND,ND,ND,ND
200216,TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE INC.,115111,"TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE, SCARBOROUGH",SCARBOROUGH,M1P2L6,NETWORK ADMINISTRATOR,Computer and Information Technology,Information Technology,Y,0.80,ND,ND,ND,ND,ND
200216,TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE INC.,115111,"TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE, SCARBOROUGH",SCARBOROUGH,M1P2L6,OFFICE ADMINISTRATOR (ACCOUNTING SPECIALIST),Business,Office Administration,Y,SS,ND,ND,ND,ND,ND
200216,TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE INC.,115111,"TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE, SCARBOROUGH",SCARBOROUGH,M1P2L6,PERSONAL SUPPORT WORKER,Health Services,Personal Support Worker/Personal Attendant,Y,0.67,0.84,0.80,0.83,1.00,ND
200216,TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE INC.,115111,"TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE, SCARBOROUGH",SCARBOROUGH,M1P2L6,POLICE FOUNDATIONS & SECURITY,Law and Public Safety,Law Enforcement/Police Foundations,Y,SS,ND,ND,ND,ND,ND
200216,TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE INC.,115111,"TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE, SCARBOROUGH",SCARBOROUGH,M1P2L6,SUPPLY CHAIN & LOGISTICS (+INTERNSHIP),Business,Office Administration,Y,0.74,0.67,0.33,0.67,ND,ND
200216,TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE INC.,115111,"TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE, SCARBOROUGH",SCARBOROUGH,M1P2L6,SUPPLY CHAIN & LOGISTICS,Business,Office Administration,Y,0.40,SS,SS,SS,ND,ND
200216,TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE INC.,115111,"TRIOS COLLEGE BUSINESS TECHNOLOGY HEALTHCARE, SCARBOROUGH",SCARBOROUGH,M1P2L6,WEB TECHNOLOGY SPECIALIST,Computer and Information Technology,Information Technology,Y,SS,SS,SS,SS,ND,ND
200222,846819 ONTARIO INC.,+,+,,,+,,,Y,0.22,0.82,0.71,0.82,0.00,ND
200222,846819 ONTARIO INC.,101546,"BRUNO'S SCHOOL OF HAIR DESIGN, HAMILTON",HAMILTON,L8K1V9,+,,,Y,0.22,0.82,0.71,0.82,0.00,ND
200222,846819 ONTARIO INC.,101546,"BRUNO'S SCHOOL OF HAIR DESIGN, HAMILTON",HAMILTON,L8K1V9,HAIRSTYLING (PART TIME),Service Trade,Hairstylist,Y,0.00,SS,SS,SS,ND,ND
200222,846819 ONTARIO INC.,101546,"BRUNO'S SCHOOL OF HAIR DESIGN, HAMILTON",HAMILTON,L8K1V9,HAIRSTYLING,Service Trade,Hairstylist,Y,0.57,0.86,0.79,0.79,0.00,ND
200224,KIKKAWA SHIATSU SCHOOL INC.,+,+,,,+,,,Y,0.83,ND,ND,ND,ND,ND
200224,KIKKAWA SHIATSU SCHOOL INC.,101551,"KIKKAWA COLLEGE, TORONTO",TORONTO,M8X2X3,+,,,Y,0.83,ND,ND,ND,ND,0.00
200224,KIKKAWA SHIATSU SCHOOL INC.,101551,"KIKKAWA COLLEGE, TORONTO",TORONTO,M8X2X3,MASSAGE (90 WKS.),Health Services,Massage Therapist,Y,0.89,ND,ND,ND,ND,ND
200224,KIKKAWA SHIATSU SCHOOL INC.,101551,"KIKKAWA COLLEGE, TORONTO",TORONTO,M8X2X3,MASSAGE (99 WKS.),Health Services,Massage Therapist,Y,0.81,ND,ND,ND,ND,ND
200234,DIAMOND INSTITUTE OF BUSINESS AND COMPUTER TECHNOLOGY INC.,+,+,,,+,,,Y,0.53,0.59,0.33,0.60,1.00,ND
200234,DIAMOND INSTITUTE OF BUSINESS AND COMPUTER TECHNOLOGY INC.,109080,"CDI COLLEGE - BUSINESS TECHNOLOGY HEALTHCARE, BRAMPTON",BRAMPTON,L6W3X7,+,,,Y,0.54,0.57,0.29,0.54,1.00,0.06
200234,DIAMOND INSTITUTE OF BUSINESS AND COMPUTER TECHNOLOGY INC.,109080,"CDI COLLEGE - BUSINESS TECHNOLOGY HEALTHCARE, BRAMPTON",BRAMPTON,L6W3X7,ACCOUNTING AND PAYROLL ADMINISTRATOR (DISTANCE EDUCATION),Business,Accounting,Y,0.49,0.63,0.31,0.53,ND,ND
200234,DIAMOND INSTITUTE OF BUSINESS AND COMPUTER TECHNOLOGY INC.,109080,"CDI COLLEGE - BUSINESS TECHNOLOGY HEALTHCARE, BRAMPTON",BRAMPTON,L6W3X7,ACCOUNTING AND PAYROLL ADMINISTRATOR,Business,Accounting,Y,0.69,0.63,0.63,0.75,ND,ND
